t,lat,lon,gps_alt,dem_alt,diff_m
101.3,43.50274722222222,13.4985,38.5,42.0,-3.5
101.4,43.50273611111111,13.498491666666666,38.6,42.0,-3.4
101.5,43.502722222222225,13.498480555555554,38.6,42.0,-3.4
101.6,43.50270833333333,13.49847222222222,38.6,43.0,-4.4
101.7,43.502694444444444,13.498463888888889,38.6,43.0,-4.4
101.8,43.50268055555556,13.498452777777777,38.6,43.0,-4.4
101.9,43.50266666666667,13.498444444444443,38.6,43.0,-4.4
102.0,43.502655555555556,13.49843611111111,38.7,43.0,-4.3
102.1,43.50264166666667,13.498425,38.7,43.0,-4.3
102.2,43.502627777777775,13.498416666666666,38.7,43.0,-4.3
102.3,43.50261388888889,13.498408333333332,38.7,43.0,-4.3
102.4,43.5026,13.498397222222222,38.7,43.0,-4.3
102.5,43.502586111111114,13.498388888888888,38.8,43.0,-4.2
102.6,43.50257222222222,13.498380555555554,38.8,43.0,-4.2
102.7,43.50256111111111,13.498369444444444,38.8,43.0,-4.2
102.8,43.50254722222222,13.49836111111111,38.8,43.0,-4.2
102.9,43.50253333333333,13.498352777777777,38.9,43.0,-4.1
103.0,43.502519444444445,13.498341666666667,38.9,43.0,-4.1
103.1,43.50250555555556,13.498333333333333,38.9,43.0,-4.1
103.2,43.502491666666664,13.498325,39.0,43.0,-4.0
103.3,43.50248055555556,13.498313888888887,39.0,43.0,-4.0
103.5,43.502452777777776,13.498297222222222,39.0,43.0,-4.0
103.6,43.50243888888889,13.49828611111111,39.0,43.0,-4.0
103.7,43.502425,13.498277777777776,39.1,43.0,-3.9
103.8,43.50241388888889,13.498266666666666,39.1,43.0,-3.9
103.9,43.5024,13.498258333333332,39.1,43.0,-3.9
104.0,43.502386111111115,13.498249999999999,39.1,43.0,-3.9
104.1,43.50237222222222,13.498238888888888,39.2,43.0,-3.8
104.2,43.50235833333333,13.498230555555555,39.2,43.0,-3.8
104.3,43.50234722222222,13.498222222222221,39.2,43.0,-3.8
104.4,43.50233333333333,13.498211111111111,39.3,43.0,-3.7
104.5,43.502319444444446,13.498202777777777,39.3,43.0,-3.7
104.6,43.50230555555556,13.498194444444444,39.4,43.0,-3.6
104.7,43.502294444444445,13.498183333333332,39.4,43.0,-3.6
104.8,43.50228055555556,13.498175,39.4,43.0,-3.6
104.9,43.502266666666664,13.498166666666666,39.4,43.0,-3.6
105.0,43.50225277777778,13.498155555555554,39.5,43.0,-3.5
105.1,43.50223888888889,13.49814722222222,39.5,43.0,-3.5
105.2,43.502227777777776,13.498138888888889,39.6,43.0,-3.4
105.3,43.50221388888889,13.498130555555555,39.6,43.0,-3.4
105.5,43.50218611111111,13.498111111111111,39.7,43.0,-3.3
105.6,43.502175,13.498102777777778,39.7,43.0,-3.3
105.7,43.502161111111114,13.498091666666665,39.8,43.0,-3.2
105.8,43.50214722222222,13.498083333333332,39.8,43.0,-3.2
105.9,43.50213333333333,13.498075,39.8,43.0,-3.2
106.0,43.50212222222222,13.498063888888888,39.8,43.0,-3.2
106.1,43.50210833333333,13.498055555555554,39.8,43.0,-3.2
106.2,43.502094444444445,13.498044444444444,39.8,43.0,-3.2
106.3,43.50208055555556,13.49803611111111,39.9,44.0,-4.1
106.4,43.502069444444444,13.498027777777777,39.9,44.0,-4.1
106.5,43.50205555555556,13.498016666666667,39.9,44.0,-4.1
106.6,43.50204166666666,13.498008333333333,39.9,44.0,-4.1
106.7,43.50203055555556,13.49799722222222,39.9,44.0,-4.1
106.8,43.50201666666667,13.497988888888887,39.9,44.0,-4.1
106.9,43.502002777777776,13.497980555555555,40.0,44.0,-4.0
107.0,43.50198888888889,13.497969444444443,40.0,44.0,-4.0
107.1,43.501977777777775,13.49796111111111,40.0,44.0,-4.0
107.2,43.50196388888889,13.49795,40.0,44.0,-4.0
107.3,43.50195,13.497941666666666,40.0,44.0,-4.0
107.4,43.501936111111114,13.497933333333332,40.0,44.0,-4.0
